OpenTime,Open,High,Low,Close,Volume,SMA_10,RSI,MACD,MACD_Signal
26/06/2021,31576.09,32730,30151,32283.65,107820.3753,34132.444,42.21088,-1893.24271,-1698.561913
27/06/2021,32283.65,34749,31973.45,34700.34,96613.24421,33793.181,39.13677,-1720.69463,-1702.988456
28/06/2021,34702.49,35297.71,33862.72,34494.89,82222.26782,33660.686,33.80855,-1582.2875,-1678.848265
29/06/2021,34494.89,36600,34225.43,35911.73,90788.79622,33703.487,39.22471,-1342.79283,-1611.637178
30/06/2021,35911.72,36100,34017.55,35045,77152.19763,33647.971,41.17079,-1208.99293,-1531.108328
01/07/2021,35045,35057.57,32711,33504.69,71708.26611,33837.547,38.5264,-1213.25998,-1467.538659
02/07/2021,33502.33,33977.04,32699,33786.55,56172.18138,33965.246,44.35312,-1180.29223,-1410.089372
03/07/2021,33786.54,34945.61,33316.73,34669.13,43044.57864,34064.352,47.80436,-1070.60693,-1342.192883
04/07/2021,34669.12,35967.85,34357.15,35286.51,43703.47579,34126.694,49.17682,-923.22081,-1258.39847
05/07/2021,35288.13,35293.78,33125.55,33690.14,64123.87425,34337.263,56.24755,-924.57209,-1191.633193
06/07/2021,33690.15,35118.88,33532,34220.01,58210.59635,34530.899,55.25147,-872.82551,-1127.871656
07/07/2021,34220.02,35059.09,33777.77,33862.12,53807.52168,34447.077,50.59468,-850.88622,-1072.474568
08/07/2021,33862.11,33929.64,32077,32875.71,70136.48032,34285.159,44.2254,-902.68858,-1038.51737
09/07/2021,32875.71,34100,32261.07,33815.81,47153.9399,34075.567,58.36487,-857.9937,-1002.412636
10/07/2021,33815.81,34262,33004.78,33502.87,34761.17547,33921.354,54.7069,-838.16251,-969.5626104
11/07/2021,33502.87,34666,33306.47,34258.99,31572.64745,33996.784,48.04554,-752.75628,-926.2013437
12/07/2021,34259,34678.43,32658.34,33086.63,48181.40376,33926.792,44.25564,-770.78574,-895.1182228
13/07/2021,33086.94,33340,32202.25,32729.77,41126.36101,33732.856,35.79201,-804.59497,-877.0135717
14/07/2021,32729.12,33114.03,31550,32820.02,46777.82348,33486.207,39.32484,-814.71508,-864.5538725
15/07/2021,32820.03,33185.25,31133,31880,51639.57635,33305.193,41.7285,-888.34678,-869.3124547
16/07/2021,31874.49,32249.18,31020,31383.87,48499.86415,33021.579,38.02883,-975.48916,-890.5477948
17/07/2021,31383.86,31955.92,31164.31,31520.07,34012.24213,32787.374,33.04934,-1021.78145,-916.7945259
18/07/2021,31520.07,32435,31108.97,31778.56,35923.71619,32677.659,30.35864,-1025.78582,-938.5927857
19/07/2021,31778.57,31899,30407.44,30839.65,47340.4685,32380.043,32.77139,-1092.13209,-969.3006469
20/07/2021,30839.65,31063.07,29278,29790.35,61034.04902,32008.791,24.80852,-1215.37168,-1018.514853
21/07/2021,29790.34,32858,29482.61,32144.51,82796.26513,31797.343,42.03944,-1110.28028,-1036.867939
22/07/2021,32144.51,32591.35,31708,32287.83,46148.09243,31717.463,47.04439,-1003.85802,-1030.265954
23/07/2021,32287.58,33650,31924.32,33634.09,50112.86363,31807.895,49.12224,-801.64481,-984.5417254
24/07/2021,33634.1,34500,33401.14,34258.14,47977.55014,31951.707,53.54173,-584.29834,-904.4930485
25/07/2021,34261.51,35398,33851.12,35381.02,47852.92831,32301.809,55.08664,-317.7795,-787.1503392
26/07/2021,35381.02,40550,35205.78,37237.6,152452.5127,32887.182,67.71888,42.75622,-621.1690271
27/07/2021,37241.33,39542.61,36383,39457.87,88397.26702,33680.962,74.77789,501.85553,-396.5641149
28/07/2021,39456.61,40900,38772,40019.56,101344.5284,34505.062,75.62431,900.63676,-137.1239407
29/07/2021,40019.57,40640,39200,40016.48,53998.43928,35422.745,81.02845,1202.56282,130.8134118
30/07/2021,40018.49,42316.71,38313.23,42206.37,73602.78481,36664.347,86.54995,1600.10224,424.671178
31/07/2021,42206.36,42448,41000.15,41461.83,44849.79101,37596.079,82.25034,1833.93646,706.5242353
01/08/2021,41461.84,42599,39422.01,39845.44,53953.18633,38351.84,74.04963,1867.29756,938.6789006
02/08/2021,39850.27,40480.01,38690,39147.82,50837.35195,38903.213,75.13054,1816.50483,1114.244087
03/08/2021,39146.86,39780,37642.03,38207.05,57117.43585,39298.104,75.62707,1680.96187,1227.587643
04/08/2021,38207.04,39969.66,37508.56,39723.18,52329.35243,39732.32,74.31637,1676.55582,1317.381278
05/08/2021,39723.17,41350,37332.7,40862.46,84343.75562,40094.806,75.85924,1744.88047,1402.881117
06/08/2021,40862.46,43392.43,39853.86,42836.87,75753.94135,40432.706,76.74048,1936.0293,1509.510754
07/08/2021,42836.87,44700,42446.41,44572.54,73396.74081,40888.004,78.15188,2202.18477,1648.045558
08/08/2021,44572.54,45310,43261,43794.37,69329.0927,41265.793,73.40358,2323.53878,1783.144201
09/08/2021,43794.36,46454.15,42779,46253.4,74587.88485,41670.496,74.26611,2588.29956,1944.175273
10/08/2021,46248.87,46700,44589.46,45584.99,53814.64342,42082.812,67.99439,2712.91648,2097.923514
11/08/2021,45585,46743.47,45341.14,45511,52734.90198,42649.368,66.60311,2773.73205,2233.085222
12/08/2021,45510.67,46218.12,43770,44399,55266.10878,43174.486,62.41767,2701.06355,2326.680886
13/08/2021,44400.06,47886,44217.39,47800,48239.37043,44133.781,64.83138,2884.65302,2438.275314
14/08/2021,47799.99,48144,45971.03,47068.51,46114.35902,44868.314,64.87628,2937.26492,2538.073235
15/08/2021,47068.5,47372.27,45500,46973.82,42110.71133,45479.45,70.5753,2937.45834,2617.950255
16/08/2021,46973.82,48053.83,45660,45901.29,52480.57401,45785.892,69.08022,2818.57662,2658.075528
17/08/2021,45901.3,47160,44376,44695.95,57039.34163,45798.233,68.06271,2597.16267,2645.892956
18/08/2021,44695.95,46000,44203.28,44705.29,54099.41599,45889.325,65.13827,2394.83797,2595.681958
19/08/2021,44699.37,47033,43927.7,46760.62,53411.75392,45940.047,66.97664,2372.98782,2551.14313
20/08/2021,46760.62,49382.99,46622.99,49322.47,56850.35223,46313.795,68.05685,2533.19026,2547.552555
21/08/2021,49322.47,49757.04,48222,48821.87,46745.13658,46644.882,62.70446,2589.90282,2556.022609
22/08/2021,48821.88,49500,48050,49239.22,37007.8878,47128.904,66.63774,2638.11406,2572.440899
23/08/2021,49239.22,50500,49029,49488.85,52462.54195,47297.789,61.42982,2665.73592,2591.099903
24/08/2021,49488.85,49860,47600,47674.01,51014.59475,47358.339,56.82687,2512.22466,2575.324855
25/08/2021,47674.01,49264.3,47126.28,48973.32,44655.83034,47558.289,60.47582,2466.97163,2553.654211
26/08/2021,48973.32,49352.84,46250,46843.87,49371.27777,47652.547,56.96832,2233.53268,2489.629905
27/08/2021,46843.86,49149.93,46348,49069.9,42068.10497,48089.942,53.87927,2202.7606,2432.256044
28/08/2021,49069.9,49299,48346.88,48895.35,26681.06379,48508.948,55.77718,2139.62452,2373.729739
29/08/2021,48895.35,49632.27,47762.54,48767.83,32652.28347,48709.669,55.6616,2055.6032,2310.104432
30/08/2021,48767.84,48888.61,46853,46982.91,40288.35083,48475.713,53.26654,1823.96208,2212.875961
31/08/2021,46982.91,48246.11,46700,47100.89,48645.52737,48303.615,57.77357,1631.10249,2096.521267
01/09/2021,47100.89,49156,46512,48810.52,49904.65528,48260.745,61.95536,1597.79435,1996.775883
02/09/2021,48810.51,50450.13,48584.06,49246.64,54410.77054,48236.524,57.99375,1588.27994,1915.076694
03/09/2021,49246.63,51000,48316.84,49999.14,59025.64416,48469.037,52.46233,1622.75407,1856.612169
04/09/2021,49998,50535.69,49370,49915.64,34664.65959,48563.269,54.10472,1624.60982,1810.211698
05/09/2021,49917.54,51900,49450,51756.88,40544.83587,49054.57,58.53605,1754.42923,1799.055204
06/09/2021,51756.88,52780,50969.33,52663.9,49249.66708,49413.97,60.30552,1908.50097,1820.944356
07/09/2021,52666.2,52920,42843.05,46863.73,123048.8027,49210.808,47.91057,1544.77152,1765.709789
08/09/2021,46868.57,47340.99,44412.02,46048.31,65069.3152,48938.856,42.26435,1177.14632,1647.997096
09/09/2021,46048.31,47399.97,45513.08,46395.14,50651.66002,48880.079,48.68972,903.37346,1499.072369
10/09/2021,46395.14,47033,44132.29,44850.91,49048.26618,48655.081,37.16979,555.39776,1310.337447
11/09/2021,44842.2,45987.93,44722.22,45173.69,30440.4081,48291.398,38.78333,302.18674,1108.707306
12/09/2021,45173.68,46460,44742.06,46025.24,32094.28052,47969.258,42.0798,168.28823,920.6234906
13/09/2021,46025.23,46880,43370,44940.73,65429.15056,47463.417,43.85385,-25.04945,731.4889032
14/09/2021,44940.72,47250,44594.44,47111.52,44855.85099,47183.005,50.02847,-3.07094,584.5769355
15/09/2021,47103.28,48500,46682.32,48121.41,43204.71174,46819.458,48.08224,94.74472,486.6104919
16/09/2021,48121.4,48557,47021.1,47737.82,40725.08895,46326.85,45.78872,139.70143,417.2286793
17/09/2021,47737.81,48150,46699.56,47299.98,34461.92776,46370.475,42.33165,138.40448,361.4638388
18/09/2021,47299.98,48843.2,47035.56,48292.74,30906.47038,46594.918,45.61583,215.00562,332.1721946
19/09/2021,48292.75,48372.83,46829.18,47241.75,29847.24349,46679.579,37.25862,188.73089,303.483934
20/09/2021,47241.75,47347.25,42500,43015.62,78003.52444,46496.05,27.06883,-171.13268,208.5606114
21/09/2021,43016.64,43639,39600,40734.38,84534.08049,46052.119,32.50611,-633.1061,40.22726897
22/09/2021,40734.09,44000.55,40565.39,43543.61,58349.05542,45803.956,43.58176,-763.73809,-120.565802
23/09/2021,43546.37,44978,43069.09,44865.26,48699.57655,45796.409,46.26625,-751.95075,-246.8427906
24/09/2021,44865.26,45200,40675,42810.57,84113.42629,45366.314,45.1415,-898.0533,-377.0848934
25/09/2021,42810.58,42966.84,41646.28,42670.64,33594.57189,44821.237,43.98733,-1013.4494,-504.3577954
26/09/2021,42670.63,43950,40750,43160.9,49879.99765,44363.545,42.99792,-1053.20111,-614.1264585
27/09/2021,43160.9,44350,42098,42147.35,39776.84383,43848.282,43.14762,-1153.19631,-721.9404291
28/09/2021,42147.35,42787.38,40888,41026.54,43372.2624,43121.662,34.26235,-1307.80764,-839.1138704
29/09/2021,41025.01,42590,40753.88,41524.28,33511.53487,42549.915,32.47347,-1374.33232,-946.15756
30/09/2021,41524.29,44141.37,41410.17,43824.1,46381.22781,42630.763,40.56327,-1227.32947,-1002.391941
01/10/2021,43820.01,48495,43283.03,48141.61,66244.87492,43371.486,51.7095,-753.75288,-952.6641281
02/10/2021,48141.6,48336.59,47430.18,47634.9,30508.98131,43780.615,48.6369,-414.54862,-845.0410269
03/10/2021,47634.89,49228.08,47088,48200.01,30825.05601,44114.09,52.0264,-98.9861,-695.830042
04/10/2021,48200.01,49536.12,46891,49224.94,46796.49372,44755.527,65.18678,231.13833,-510.4363667
05/10/2021,49224.93,51886.3,49022.4,51471.99,52125.66793,45635.662,76.30608,666.40063,-275.0689667
06/10/2021,51471.99,55750,50382.41,55315,79877.54518,46851.072,77.44839,1306.38869,41.22256565
07/10/2021,55315,55332.31,53357,53785.22,54917.37766,48014.859,70.59951,1670.88249,367.1545505
08/10/2021,53785.22,56100,53617.61,53951.43,46160.25785,49307.348,78.18698,1950.67207,683.8580551
09/10/2021,53955.67,55489,53661.67,54949.72,55177.08013,50649.892,79.77356,2227.28622,992.5436891
10/10/2021,54949.72,56561.31,54080,54659,89237.83613,51733.382,78.15231,2395.4332,1273.12159
11/10/2021,54659.01,57839.04,54415.06,57471.35,52933.16575,52666.356,84.48239,2724.2209,1563.341452
12/10/2021,57471.35,57680,53879,55996.93,53471.2855,53502.559,83.15899,2833.1553,1817.304222
13/10/2021,55996.91,57777,54167.19,57367,55808.44492,54419.258,83.78558,2995.50943,2052.945264
14/10/2021,57370.83,58532.54,56818.05,57347.94,43053.33678,55231.558,81.94826,3087.05264,2259.76674
15/10/2021,57347.94,62933,56850,61672.42,82512.90802,56251.601,81.95421,3468.56721,2501.526834
16/10/2021,61672.42,62378.42,60150,60875.57,35467.88096,56807.658,80.8463,3664.38042,2734.097551
17/10/2021,60875.57,61718.39,58963,61528.33,39099.24124,57581.969,80.92421,3828.10803,2952.899648
18/10/2021,61528.32,62695.78,59844.45,62009.84,51798.44844,58387.81,80.43073,3951.17054,3152.553826
19/10/2021,62005.6,64486,61322.22,64280.59,53628.10774,59320.897,80.45279,4183.7019,3358.783442
20/10/2021,64280.59,67000,63481.4,66001.41,51428.93486,60455.138,78.25886,4455.48047,3578.122847
21/10/2021,66001.4,66639.74,62000,62193.15,68538.64537,60927.318,69.84261,4313.84487,3725.267252
22/10/2021,62193.15,63732.39,60000,60688.22,52119.35886,61396.447,64.95385,4033.66478,3786.946758
23/10/2021,60688.23,61747.64,59562.15,61286.75,27626.93678,61788.422,64.32064,3815.92876,3792.743159
24/10/2021,61286.75,61500,59510.63,60852.22,31226.57676,62138.85,63.90527,3567.18814,3747.632155
25/10/2021,60852.22,63710.63,60650,63078.78,36853.83806,62279.486,62.93016,3509.27148,3699.960021
26/10/2021,63078.78,63293.48,59817.55,60328.81,40217.50083,62224.81,59.43391,3204.53267,3600.87455
27/10/2021,60328.81,61496,58000,58413.44,62124.49016,61913.321,52.22605,2776.46524,3435.992688
28/10/2021,58413.44,62499,57820,60575.89,61056.35301,61769.926,56.29285,2581.94729,3265.183608
29/10/2021,60575.9,62980,60174.81,62253.71,43973.90414,61567.238,51.26361,2533.96647,3118.94018
30/10/2021,62253.7,62359.25,60673,61859.19,31478.12566,61153.016,52.17627,2436.02587,2982.357317
31/10/2021,61859.19,62405.3,59945.36,61299.8,39267.63794,61063.681,49.49228,2286.9071,2843.267273
01/11/2021,61299.81,62437.74,59405,60911.11,44687.66672,61085.97,47.54886,2113.00792,2697.215403
02/11/2021,60911.12,64270,60624.68,63219.99,46368.2841,61279.294,47.63794,2136.86643,2585.145608
03/11/2021,63220.57,63500,60382.76,62896.48,43336.09049,61483.72,42.62606,2105.40017,2489.19652
04/11/2021,62896.49,63086.31,60677.01,61395.01,35930.93314,61315.343,47.87124,1936.97857,2378.752929
05/11/2021,61395.01,62595.72,60721,60937.12,31604.48749,61376.174,50.70312,1746.42365,2252.287074
06/11/2021,60940.18,61560.49,60050,61470.61,25590.57408,61681.891,50.52131,1619.78384,2125.786427
07/11/2021,61470.62,63286.35,61322.78,63273.59,25515.6883,61951.661,56.37102,1645.933,2029.815741
08/11/2021,63273.58,67789,63273.58,67525.83,54442.09455,62478.873,60.57378,1986.87319,2021.22723
09/11/2021,67525.82,68524.25,66222.4,66947.66,44661.37807,62987.72,67.55024,2185.22732,2054.027247
10/11/2021,66947.67,69000,62822.9,64882.43,65171.50405,63345.983,67.01763,2150.98241,2073.418279
11/11/2021,64882.42,65600.07,64100,64774.26,37237.98058,63732.298,62.38278,2091.01078,2076.93678
12/11/2021,64774.25,65450.7,62278,64122.23,44490.10816,63822.522,55.86601,1968.1815,2055.185724
13/11/2021,64122.22,65000,63360.22,64380,22504.97383,63970.874,57.98234,1870.08116,2018.16481
14/11/2021,64380.01,65550.51,63576.27,65519.1,25705.07347,64383.283,62.88759,1862.77882,1987.087613
15/11/2021,65519.11,66401.82,63400,63606.74,37829.37124,64650.245,57.53252,1683.27644,1926.325378
16/11/2021,63606.73,63617.31,58574.07,60058.87,77455.15609,64509.071,41.73878,1240.43706,1789.147715
17/11/2021,60058.87,60840.23,58373,60344.87,46289.38491,64216.199,43.31856,902.16192,1611.750555
18/11/2021,60344.86,60976,56474.26,56891.62,62146.99931,63152.778,39.30136,351.37755,1359.675954
19/11/2021,56891.62,58320,55600,58052.24,50715.88726,62263.236,43.36787,8.4321,1089.427183
20/11/2021,58057.1,59845,57353,59707.51,33811.5901,61745.744,46.14557,-128.30911,845.879924
21/11/2021,59707.52,60029.76,58486.65,58622.02,31902.22785,61130.52,39.50153,-320.57212,612.5895143
22/11/2021,58617.7,59444,55610,56247.18,51724.32047,60343.015,22.18742,-656.99822,358.6719672
23/11/2021,56243.83,58009.99,55317,57541.27,49917.85017,59659.142,27.59539,-809.86051,124.9654716
24/11/2021,57541.26,57735,55837,57138.29,39612.04964,58821.061,29.96843,-952.54179,-90.53597987
25/11/2021,57138.29,59398.9,57000,58960.36,42153.51522,58356.423,36.18615,-908.12362,-254.0535078
26/11/2021,58960.37,59150,53500,53726.53,65927.87066,57723.189,29.71613,-1280.48758,-459.340322
27/11/2021,53723.72,55280,53610,54721.03,29716.99957,57160.805,31.68031,-1478.29994,-663.1322454
28/11/2021,54716.47,57445.05,53256.64,57274.88,36163.7137,57199.131,35.16,-1412.70848,-813.0474932
29/11/2021,57274.89,58865.97,56666.67,57776.25,40125.28009,57171.532,38.94318,-1305.2246,-911.4829142
30/11/2021,57776.25,59176.99,55875.55,56950.56,49161.05194,56895.837,43.42681,-1272.00623,-983.5875774
01/12/2021,56950.56,59053.55,56458.01,57184.07,44956.63656,56752.042,43.30094,-1212.85707,-1029.441476
02/12/2021,57184.07,57375.47,55777.77,56480.34,37574.05976,56775.358,49.01333,-1208.8314,-1065.319461
03/12/2021,56484.26,57600,51680,53601.05,58927.69027,56381.336,40.135,-1421.58849,-1136.573267
04/12/2021,53601.05,53859.1,42000.3,49152.47,114203.3737,55582.754,29.18452,-1926.95055,-1294.648724
05/12/2021,49152.46,49699.05,47727.21,49396.33,45580.82012,54626.351,31.18142,-2281.47672,-1492.014324
06/12/2021,49396.32,50891.11,47100,50441.92,58571.21575,54297.89,37.47946,-2449.83077,-1683.577612
07/12/2021,50441.91,51936.33,50039.74,50588.95,38253.46877,53884.682,34.225,-2542.0849,-1855.279069
08/12/2021,50588.95,51200,48600,50471.19,38425.92466,53204.313,34.6738,-2594.7881,-2003.180876
09/12/2021,50471.19,50797.76,47320,47545.59,37692.68665,52181.247,25.02696,-2839.89075,-2170.522851
10/12/2021,47535.9,50125,46852,47140.54,44233.57391,51200.245,31.73137,-3031.87099,-2342.79248
11/12/2021,47140.54,49485.71,46751,49389.99,28889.19358,50420.837,36.17495,-2968.28832,-2467.891649
12/12/2021,49389.99,50777,48638,50053.9,26017.93421,49778.193,29.23863,-2831.68471,-2540.650262
13/12/2021,50053.9,50189.97,45672.75,46702.75,50869.52093,49088.363,22.64479,-2959.71739,-2624.463687
14/12/2021,46702.76,48700.41,46290,48343.28,39955.98445,49007.444,29.56005,-2895.43042,-2678.657034
15/12/2021,48336.95,49500,46547,48864.98,51629.181,48954.309,30.51117,-2770.44969,-2697.015565
16/12/2021,48864.98,49436.43,47511,47632.38,31949.86739,48673.355,29.77341,-2739.2853,-2705.469512
17/12/2021,47632.38,47995.96,45456,46131.2,43104.4887,48227.58,31.77551,-2803.40408,-2725.056426
18/12/2021,46133.83,47392.37,45500,46834.48,25020.05271,47863.909,43.08009,-2765.58986,-2733.163114
19/12/2021,46834.47,48300.01,46406.91,46681.23,29305.70665,47777.473,41.8505,-2716.67171,-2729.864834
20/12/2021,46681.24,47537.57,45558.85,46914.16,35848.50609,47754.835,38.8682,-2628.805,-2709.652866
21/12/2021,46914.17,49328.96,46630,48889.88,37713.92924,47704.824,45.19334,-2372.39837,-2642.201966
22/12/2021,48887.59,49576.13,48421.87,48588.16,27004.2022,47558.25,44.72779,-2168.54293,-2547.47016
23/12/2021,48588.17,51375,47920.42,50838.81,35192.54046,47971.856,59.58272,-1804.57537,-2398.891201
24/12/2021,50838.82,51810,50384.43,50820,31684.84269,48219.528,60.95281,-1500.35115,-2219.18319
25/12/2021,50819.99,51156.23,50142.32,50399.66,19135.51613,48372.996,53.37281,-1278.43221,-2031.032994
26/12/2021,50399.67,51280,49412,50775.49,22569.88914,48687.307,52.45778,-1060.01433,-1836.829262
27/12/2021,50775.48,52088,50449,50701.44,28792.21566,49144.331,67.53413,-882.7164,-1646.006689
28/12/2021,50701.44,50704.05,47313.01,47543.74,45853.33924,49215.257,46.90575,-985.64461,-1513.934274
29/12/2021,47543.74,48139.08,46096.99,46464.66,39498.87,49193.6,41.09485,-1141.13442,-1439.374303
30/12/2021,46464.66,47900,45900,47120.87,30352.29569,49214.271,48.01752,-1197.60529,-1391.020501
31/12/2021,47120.88,48548.26,45678,46216.93,34937.99796,48946.976,50.3484,-1300.31011,-1372.878422
01/01/2022,46216.93,47954.63,46208.37,47722.65,19604.46325,48860.425,53.38842,-1245.84408,-1347.471553
02/01/2022,47722.66,47990,46654,47286.18,18340.4604,48505.162,52.2591,-1223.79173,-1322.735588
03/01/2022,47286.18,47570,45696,46446.1,27662.0771,48067.772,48.32792,-1259.58283,-1310.105037
04/01/2022,46446.1,47557.54,45500,45832.01,35491.4136,47611.007,37.89891,-1322.25731,-1312.535492
05/01/2022,45832.01,47070,42500,43451.13,51784.11857,46878.571,32.54356,-1546.22054,-1359.272501
06/01/2022,43451.14,43816,42430.58,43082.31,38880.37305,46116.658,19.77678,-1733.49109,-1434.116219
07/01/2022,43082.3,43145.83,40610,41566.48,54836.50818,45518.932,17.71061,-1981.37907,-1543.568788
08/01/2022,41566.48,42300,40501,41679.74,32952.73111,45040.44,18.9062,-2143.97848,-1663.650727
09/01/2022,41679.74,42786.7,41200.02,41864.62,22724.39426,44514.815,17.78663,-2232.19013,-1777.358607
10/01/2022,41864.62,42248.5,39650,41822.49,50729.17019,44075.371,17.82777,-2279.22455,-1877.731795
11/01/2022,41822.49,43100,41268.93,42729.29,37296.43729,43576.035,29.15496,-2217.76348,-1945.738133
12/01/2022,42729.29,44322,42450,43902.66,33943.2928,43237.683,38.99719,-2050.73441,-1966.737387
13/01/2022,43902.65,44500,42311.22,42560.11,34910.87762,42849.084,31.50366,-2003.59898,-1974.109706
14/01/2022,42558.35,43448.78,41725.95,43059.96,32640.88292,42571.879,36.76293,-1903.96241,-1960.080247
15/01/2022,43059.96,43800,42555,43084.29,21936.05616,42535.195,27.79274,-1802.26113,-1928.516424
16/01/2022,43084.29,43475,42581.79,43071.66,20602.35271,42534.13,28.96841,-1703.04958,-1883.423055
17/01/2022,43071.66,43176.18,41540.42,42201.62,27562.08613,42597.644,28.88205,-1675.31666,-1841.801776
18/01/2022,42201.63,42691,41250,42352.12,29324.08257,42664.882,31.84886,-1622.49096,-1797.939613
19/01/2022,42352.12,42559.13,41138.56,41660.01,31685.72159,42644.421,38.65963,-1617.82443,-1761.916577
20/01/2022,41660,43505,40553.31,40680.91,42330.33953,42530.263,35.88637,-1673.83642,-1744.300545
21/01/2022,40680.92,41100,35440.45,36445.31,88860.892,41901.865,27.19292,-2036.52802,-1802.74604
22/01/2022,36445.31,36835.22,34008,35071.42,90471.33896,41018.741,23.54085,-2407.07787,-1923.612406
23/01/2022,35071.42,36499,34601.01,36244.55,44279.52354,40387.185,29.1479,-2576.38059,-2054.166043
24/01/2022,36244.55,37550,32917.17,36660.35,91904.75321,39747.224,31.36371,-2646.49549,-2172.631932
25/01/2022,36660.35,37545.14,35701,36958.32,49232.40183,39134.627,28.20774,-2647.49963,-2267.605472
26/01/2022,36958.32,38919.98,36234.63,36809.34,69830.16036,38508.395,20.96823,-2629.99986,-2340.084349
27/01/2022,36807.24,37234.47,35507.01,37160.1,53020.87934,38004.243,25.94584,-2558.33685,-2383.734849
28/01/2022,37160.11,38000,36155.01,37716.56,42154.26956,37540.687,26.31745,-2428.64581,-2392.717041
29/01/2022,37716.57,38720.74,37268.44,38166.84,26129.49682,37191.37,28.99827,-2263.43937,-2366.861508
30/01/2022,38166.83,38359.26,37351.63,37881.76,21430.66527,36911.455,28.33877,-2130.95137,-2319.679481
31/01/2022,37881.75,38744,36632.61,38466.9,36855.2458,37113.614,34.03256,-1956.18805,-2246.981196
01/02/2022,38466.9,39265.2,38000,38694.59,34574.44663,37475.931,34.46512,-1778.80918,-2153.346792
02/02/2022,38694.59,38855.92,36586.95,36896.36,35794.6813,37541.112,31.50486,-1763.01434,-2075.280303
03/02/2022,36896.37,37387,36250,37311.61,32081.10999,37606.238,36.31952,-1697.42278,-1999.708799
04/02/2022,37311.98,41772.33,37026.73,41574.25,64703.95874,38067.831,70.77958,-1286.64988,-1857.097015
05/02/2022,41571.7,41913.69,40843.01,41382.59,32532.34372,38525.156,78.27821,-965.4457,-1678.766751
06/02/2022,41382.6,42656,41116.56,42380.87,22405.16704,39047.233,77.93243,-623.15289,-1467.64398
07/02/2022,42380.87,44500.5,41645.85,43839.99,51060.62006,39659.576,79.84667,-231.47628,-1220.41044
08/02/2022,43839.99,45492,42666,44042.99,64880.29387,40247.191,79.68627,94.2245,-957.483451
09/02/2022,44043,44799,43117.92,44372.72,34428.16729,40896.287,81.21927,374.63264,-691.0602323
10/02/2022,44372.71,45821,43174.01,43495.44,62357.29091,41399.141,75.061,520.07386,-448.8334136
11/02/2022,43495.44,43920,41938.51,42373.73,44975.1687,41767.055,67.634,538.61563,-251.3436055
12/02/2022,42373.73,43079.49,41688.88,42217.87,26556.85681,42299.206,65.68869,534.5713,-94.16062344
13/02/2022,42217.87,42760,41870,42053.66,17732.08113,42773.411,66.30948,512.21132,27.11376578
14/02/2022,42053.65,42842.4,41550.56,42535.94,34010.1306,42869.58,66.03633,527.32813,127.1566388
15/02/2022,42535.94,44751.4,42427.03,44544.86,38095.19576,43185.807,70.21773,693.41807,240.4089256
16/02/2022,44544.85,44549.97,43307,43873.56,28471.8727,43335.076,76.14899,762.09232,344.745605
17/02/2022,43873.56,44164.71,40073.21,40515.7,47245.99494,43002.647,59.83824,539.34865,383.6662133
18/02/2022,40515.71,40959.88,39450,39974.44,43845.92241,42595.792,43.63258,315.51051,370.0350727
19/02/2022,39974.45,40444.32,39639.03,40079.17,18042.0551,42166.437,44.7761,144.89772,325.0076022
20/02/2022,40079.17,40125.44,38000,38386.89,33439.29011,41655.582,34.8363,-125.42122,234.9218376
21/02/2022,38386.89,39494.35,36800,37008.16,62347.68496,41119.025,23.9027,-445.76442,98.78458563
22/02/2022,37008.16,38429,36350,38230.33,53785.94589,40720.271,29.39989,-594.17058,-39.80644834
23/02/2022,38230.33,39249.93,37036.79,37250.01,43560.732,40239.906,25.8698,-781.87421,-188.2200004
24/02/2022,37250.02,39843,34322.28,38327.21,120476.2946,39819.033,32.72515,-834.09472,-317.3949445
25/02/2022,38328.68,39683.53,38014.37,39219.17,56574.57125,39286.464,39.29139,-794.34937,-412.7858298
26/02/2022,39219.16,40348.45,38573.18,39116.72,29361.2568,38810.78,39.43438,-762.33009,-482.6946811
27/02/2022,39116.73,39855.7,37000,37699.07,46229.44719,38529.117,36.33135,-841.64512,-554.4847687
28/02/2022,37699.08,44225.84,37450.17,43160,73945.63858,38847.673,51.49241,-458.56539,-535.3008921
01/03/2022,43160,44949,42809.98,44421.2,61743.09873,39281.876,49.6933,-52.59733,-438.7601792
02/03/2022,44421.2,45400,43334.09,43892.98,57782.65081,39832.485,50.04851,223.93101,-306.2219421
03/03/2022,43892.99,44101.12,41832.28,42454,50940.61021,40377.069,55.35499,323.24191,-180.3291713
04/03/2022,42454,42527.3,38550,39148.66,61964.68498,40468.902,48.02087,133.69209,-117.5249197
05/03/2022,39148.65,39613.24,38407.59,39397.96,30363.13341,40683.697,48.37859,3.54801,-93.31033347
06/03/2022,39397.97,39693.87,38088.57,38420.81,39677.26158,40693.057,50.08358,-176.40644,-109.9295548
07/03/2022,38420.8,39547.57,37155,37988,63994.11559,40569.94,52.53245,-349.91222,-157.9260878
08/03/2022,37988.01,39362.08,37867.65,38730.63,55583.06638,40531.331,51.32592,-422.62105,-210.8650808
09/03/2022,38730.63,42594.06,38656.45,41941.71,67392.58799,40955.595,61.11941,-218.61594,-212.4152523
10/03/2022,41941.7,42039.63,38539.73,39422,71962.93154,40581.795,52.42861,-257.29403,-221.3910077
11/03/2022,39422.01,40236.26,38223.6,38729.57,59018.7642,40012.632,48.9042,-339.90183,-245.0931726
